X  Z  V  Vxz
12  -136  2.418992231  1.079882857
13  -136  2.423121439  1.079751423
14  -136  2.425464479  1.079916728
15  -136  2.436990275  1.07981071
16  -136  2.441546091  1.07991411
17  -136  2.44571231  1.079668966
18  -136  2.448828933  1.079619094
19  -136  2.450875088  1.079527124
20  -136  2.457313473  1.079482072
21  -136  2.461879247  1.079631383
22  -136  2.461052609  1.079562792
23  -136  2.460811866  1.07936371
24  -136  2.470795488  1.080024345
25  -136  2.469114979  1.08
26  -136  2.471732308  1.080714286
27  -136  2.473730436  1.082142857
28  -136  2.47  1.083571429
29  -136  2.465  1.085
30  -136  2.46  1.086904762
31  -136  2.46  1.089285714
32  -136  2.46  1.091904762
33  -136  2.455  1.094047619
34  -136  2.45  1.09547619
35  -136  2.445  1.096904762
36  -136  2.44  1.098333333
37  -136  2.435  1.099285714
38  -136  2.43  1.099761905
39  -136  2.43  1.1
40  -136  2.43  1.1
0  -135  2.44109384  1.080661387
1  -135  2.441095657  1.080451379
2  -135  2.441111772  1.080151542
3  -135  2.441078512  1.077975293
4  -135  2.441110314  1.079965638
5  -135  2.441113019  1.080115601
6  -135  2.441095432  1.080036899
7  -135  2.441123035  1.080256733
8  -135  2.441104456  1.080801793
9  -135  2.441128356  1.080676168
10  -135  2.423496416  1.079932229
11  -135  2.417306411  1.080041793
12  -135  2.414979362  1.080127276
13  -135  2.416467741  1.080035238
14  -135  2.419852393  1.07991748
15  -135  2.424270131  1.079165458
16  -135  2.426021312  1.079504923
17  -135  2.431940502  1.079976939
18  -135  2.436334943  1.079754718
19  -135  2.442528958  1.079920203
20  -135  2.446175715  1.080140777
21  -135  2.44790232  1.080095252
22  -135  2.458429912  1.080370884
23  -135  2.458516029  1.080522207
24  -135  2.457012494  1.080225745
25  -135  2.458830706  1.080714286
26  -135  2.46  1.081666667
27  -135  2.46  1.083095238
28  -135  2.46  1.084761905
29  -135  2.46  1.086666667
30  -135  2.46  1.089047619
31  -135  2.455  1.091666667
32  -135  2.45  1.094047619
33  -135  2.45  1.095952381
34  -135  2.45  1.097380952
35  -135  2.445  1.098571429
36  -135  2.44  1.09952381
37  -135  2.435  1.1
38  -135  2.43  1.1
39  -135  2.43  1.1
40  -135  2.43  1.1
0  -134  2.429604726  1.081335949
1  -134  2.429619602  1.080882637
2  -134  2.429589679  1.085227307
3  -134  2.429617589  1.082909035
4  -134  2.429621324  1.080492678
5  -134  2.429612858  1.078483573
6  -134  2.429621633  1.080978612
7  -134  2.42962106  1.080556664
8  -134  2.429621797  1.080699638
9  -134  2.429624832  1.079446852
10  -134  2.429620927  1.07990166
11  -134  2.429620961  1.079975162
12  -134  2.429620897  1.080116898
13  -134  2.414532471  1.080002786
14  -134  2.411636743  1.08008827
15  -134  2.413040461  1.079661754
16  -134  2.415511481  1.079895836
17  -134  2.418858246  1.080068059
18  -134  2.424291474  1.079619122
19  -134  2.430391458  1.079395967
20  -134  2.434404047  1.079639417
21  -134  2.441561984  1.080330027
22  -134  2.443867471  1.079183127
23  -134  2.445257906  1.079529476
24  -134  2.447460871  1.079847815
25  -134  2.45  1.081536706
26  -134  2.45  1.082619048
27  -134  2.45  1.084047619
28  -134  2.45  1.085952381
29  -134  2.445  1.088333333
30  -134  2.44  1.090952381
31  -134  2.44  1.093333333
32  -134  2.44  1.095238095
33  -134  2.44  1.096904762
34  -134  2.44  1.098571429
35  -134  2.44  1.1
36  -134  2.44  1.100952381
37  -134  2.435  1.101666667
38  -134  2.43  1.102142857
39  -134  2.43  1.102619048
40  -134  2.43  1.103095238
0  -133  2.413722776  1.077581649
1  -133  2.413186554  1.081298149
2  -133  2.413193072  1.08092303
3  -133  2.413595048  1.083198697
4  -133  2.413825281  1.081429654
5  -133  2.412673966  1.079507596
6  -133  2.413065362  1.07907795
7  -133  2.413468846  1.078811925
8  -133  2.413867564  1.078970645
9  -133  2.413733975  1.079467359
10  -133  2.413294957  1.079380523
11  -133  2.413872917  1.080124415
12  -133  2.413855126  1.080254511
13  -133  2.413452455  1.0812256
14  -133  2.414232347  1.08055506
15  -133  2.410121952  1.080687276
16  -133  2.410645911  1.08
17  -133  2.411685105  1.080631962
18  -133  2.413851137  1.080221141
19  -133  2.418317498  1.079972686
20  -133  2.424355895  1.080311503
21  -133  2.430629831  1.080284844
22  -133  2.432841617  1.079723562
23  -133  2.436269564  1.079905713
24  -133  2.44  1.081363095
25  -133  2.44  1.082272619
26  -133  2.44  1.083571429
27  -133  2.435  1.085
28  -133  2.43  1.087142857
29  -133  2.43  1.09
30  -133  2.43  1.092857143
31  -133  2.435  1.095
32  -133  2.44  1.096428571
33  -133  2.44  1.097857143
34  -133  2.44  1.099761905
35  -133  2.44  1.101428571
36  -133  2.44  1.102380952
37  -133  2.44  1.103333333
38  -133  2.44  1.104285714
39  -133  2.435  1.105238095
40  -133  2.43  1.106190476
0  -132  2.403887906  1.078567966
1  -132  2.403298953  1.077363779
2  -132  2.403193072  1.079793907
3  -132  2.403651361  1.082550063
4  -132  2.404077738  1.081381924
5  -132  2.402673966  1.079860969
6  -132  2.403065362  1.079225266
7  -132  2.403468846  1.073669475
8  -132  2.404045478  1.080803564
9  -132  2.404147399  1.075854938
10  -132  2.403294957  1.078416792
11  -132  2.403872917  1.081023769
12  -132  2.404446463  1.081494072
13  -132  2.403452455  1.081603414
14  -132  2.404232347  1.081315266
15  -132  2.4046295  1.080999036
16  -132  2.404432706  1.08208236
17  -132  2.404685853  1.082063648
18  -132  2.405900432  1.081179978
19  -132  2.40721677  1.08039893
20  -132  2.412539129  1.080740712
21  -132  2.42  1.080235621
22  -132  2.43  1.080325848
23  -132  2.43  1.081127149
24  -132  2.43  1.081315948
25  -132  2.43  1.082142857
26  -132  2.43  1.083571429
27  -132  2.43  1.085
28  -132  2.43  1.087142857
29  -132  2.43  1.09
30  -132  2.43  1.092857143
31  -132  2.43  1.095
32  -132  2.43  1.096666667
33  -132  2.435  1.098571429
34  -132  2.44  1.100952381
35  -132  2.44  1.103095238
36  -132  2.44  1.10452381
37  -132  2.44  1.105952381
38  -132  2.44  1.107380952
39  -132  2.44  1.108571429
40  -132  2.44  1.10952381
0  -131  2.386300878  1.079764674
1  -131  2.38675629  1.0782247
2  -131  2.391098726  1.079350757
3  -131  2.386288449  1.080814845
4  -131  2.386553161  1.080444468
5  -131  2.390879263  1.079750404
6  -131  2.39099308  1.079249066
7  -131  2.391326853  1.08996874
8  -131  2.391740861  1.086891623
9  -131  2.391609491  1.086192912
10  -131  2.391147743  1.086244452
11  -131  2.391743056  1.086321439
12  -131  2.391735761  1.084631817
13  -131  2.391316075  1.084014842
14  -131  2.392108059  1.083798805
15  -131  2.391417503  1.083694999
16  -131  2.392305804  1.084848409
17  -131  2.392540306  1.084685135
18  -131  2.392923468  1.084983547
19  -131  2.395  1.083333333
20  -131  2.4  1.082380952
21  -131  2.41  1.081428571
22  -131  2.42  1.080326748
23  -131  2.425  1.080300831
24  -131  2.43  1.080714286
25  -131  2.425  1.082142857
26  -131  2.42  1.083571429
27  -131  2.42  1.085
28  -131  2.42  1.087142857
29  -131  2.42  1.09
30  -131  2.42  1.092857143
31  -131  2.425  1.095
32  -131  2.43  1.096904762
33  -131  2.435  1.099285714
34  -131  2.44  1.101904762
35  -131  2.44  1.104047619
36  -131  2.44  1.10547619
37  -131  2.445  1.106904762
38  -131  2.45  1.108333333
39  -131  2.45  1.109285714
40  -131  2.45  1.109761905
0  -130  2.377112885  1.091932634
1  -130  2.37731875  1.090606623
2  -130  2.377511835  1.079993447
3  -130  2.377768771  1.079489805
4  -130  2.377309382  1.079674054
5  -130  2.377508897  1.079844972
6  -130  2.377571456  1.080285916
7  -130  2.381773743  1.094496958
8  -130  2.381880538  1.095651713
9  -130  2.381742335  1.094106713
10  -130  2.381852456  1.091795658
11  -130  2.381950915  1.090805201
12  -130  2.381863312  1.089045443
13  -130  2.381976  1.088327921
14  -130  2.381976047  1.088347775
15  -130  2.381973065  1.08812717
16  -130  2.382163601  1.08804673
17  -130  2.382287878  1.088006891
18  -130  2.382539129  1.088148263
19  -130  2.39  1.085952381
20  -130  2.4  1.08452381
21  -130  2.405  1.083095238
22  -130  2.41  1.081904762
23  -130  2.415  1.081428571
24  -130  2.42  1.081904762
25  -130  2.42  1.083095238
26  -130  2.42  1.084761905
27  -130  2.415  1.086666667
28  -130  2.41  1.089047619
29  -130  2.415  1.091666667
30  -130  2.42  1.094285714
31  -130  2.425  1.096666667
32  -130  2.43  1.099047619
33  -130  2.435  1.101666667
34  -130  2.44  1.104047619
35  -130  2.445  1.105952381
36  -130  2.45  1.107380952
37  -130  2.45  1.108571429
38  -130  2.45  1.109761905
39  -130  2.455  1.110714286
40  -130  2.46  1.111190476
0  -129  2.37197421  1.084645984
1  -129  2.371500867  1.084739758
2  -129  2.371926013  1.084394575
3  -129  2.372579925  1.08337134
4  -129  2.371481473  1.081775855
5  -129  2.371894501  1.083043686
6  -129  2.372565635  1.085220096
7  -129  2.372869977  1.09118915
8  -129  2.373140853  1.090342441
9  -129  2.37371067  1.093205586
10  -129  2.373000539  1.091766687
11  -129  2.373492495  1.093702307
12  -129  2.374257442  1.091369128
13  -129  2.373620397  1.090246206
14  -129  2.374439864  1.08989553
15  -129  2.374440003  1.089420061
16  -129  2.374431099  1.089664493
17  -129  2.375  1.089256425
18  -129  2.38  1.089257707
19  -129  2.385  1.086904762
20  -129  2.39  1.08547619
21  -129  2.4  1.084047619
22  -129  2.41  1.083095238
23  -129  2.41  1.082857143
24  -129  2.41  1.083095238
25  -129  2.41  1.084047619
26  -129  2.41  1.085952381
27  -129  2.41  1.088333333
28  -129  2.41  1.090952381
29  -129  2.415  1.093333333
30  -129  2.42  1.095714286
31  -129  2.425  1.098333333
32  -129  2.43  1.100952381
33  -129  2.435  1.103333333
34  -129  2.44  1.105238095
35  -129  2.445  1.106904762
36  -129  2.45  1.108571429
37  -129  2.455  1.11
38  -129  2.46  1.111190476
39  -129  2.465  1.112380952
40  -129  2.47  1.113333333
0  -128  2.370727387  1.091412714
1  -128  2.370078548  1.091384488
2  -128  2.370580404  1.091540579
3  -128  2.37181777  1.090966007
4  -128  2.372119266  1.092125282
5  -128  2.370520406  1.09215232
6  -128  2.371798203  1.093828415
7  -128  2.372214918  1.092586932
8  -128  2.370177774  1.091413495
9  -128  2.371316591  1.091802783
10  -128  2.37246783  1.092302283
11  -128  2.370582687  1.091579187
12  -128  2.373155843  1.091743992
13  -128  2.370743587  1.092329312
14  -128  2.373846606  1.091734264
15  -128  2.373847209  1.09254926
16  -128  2.373808693  1.09184212
17  -128  2.376269564  1.09056167
18  -128  2.38  1.089285714
19  -128  2.385  1.087857143
20  -128  2.39  1.086666667
21  -128  2.395  1.085714286
22  -128  2.4  1.085238095
23  -128  2.405  1.085238095
24  -128  2.41  1.085238095
25  -128  2.41  1.085952381
26  -128  2.41  1.088095238
27  -128  2.41  1.090714286
28  -128  2.41  1.093095238
29  -128  2.415  1.095
30  -128  2.42  1.097142857
31  -128  2.425  1.1
32  -128  2.43  1.102857143
33  -128  2.44  1.105
34  -128  2.45  1.106666667
35  -128  2.455  1.108571429
36  -128  2.46  1.110714286
37  -128  2.465  1.112380952
38  -128  2.47  1.113571429
39  -128  2.475  1.115
40  -128  2.48  1.116428571
0  -127  2.365661101  1.093190336
1  -127  2.365000291  1.093192994
2  -127  2.365501952  1.093178294
3  -127  2.366735086  1.093232406
4  -127  2.367270223  1.093211499
5  -127  2.365442149  1.092720857
6  -127  2.366715778  1.093172044
7  -127  2.367126975  1.091950463
8  -127  2.370177774  1.091437454
9  -127  2.371316591  1.094714915
10  -127  2.373352993  1.094320462
11  -127  2.370582687  1.092835233
12  -127  2.373155843  1.091952639
13  -127  2.373847075  1.090000024
14  -127  2.373846606  1.090000028
15  -127  2.373847209  1.09
16  -127  2.373808693  1.09
17  -127  2.376269564  1.09
18  -127  2.38  1.08952381
19  -127  2.385  1.088571429
20  -127  2.39  1.087857143
21  -127  2.395  1.087380952
22  -127  2.4  1.087142857
23  -127  2.405  1.087142857
24  -127  2.41  1.087142857
25  -127  2.41  1.087619048
26  -127  2.41  1.089285714
27  -127  2.41  1.091428571
28  -127  2.41  1.093571429
29  -127  2.415  1.095714286
30  -127  2.421666667  1.098095238
31  -127  2.43  1.100952381
32  -127  2.44  1.103809524
33  -127  2.45  1.105952381
34  -127  2.46  1.107857143
35  -127  2.47  1.11
36  -127  2.48  1.112142857
37  -127  2.485  1.114047619
38  -127  2.49  1.11547619
39  -127  2.495  1.116904762
40  -127  2.5  1.118333333
0  -126  2.360061189  1.093949949
1  -126  2.360076664  1.093927234
2  -126  2.360544258  1.094052848
3  -126  2.361560221  1.093590463
4  -126  2.361691404  1.095019578
5  -126  2.360494704  1.095577644
6  -126  2.361550084  1.095419532
7  -126  2.361765977  1.095289188
8  -126  2.360177774  1.093977348
9  -126  2.361316591  1.092184529
10  -126  2.36246783  1.092618366
11  -126  2.360582687  1.091586724
12  -126  2.363155843  1.090316346
13  -126  2.360743587  1.090028971
14  -126  2.363846606  1.090481532
15  -126  2.363847209  1.091505438
16  -126  2.363808693  1.091190476
17  -126  2.366269564  1.090714286
18  -126  2.37  1.09
19  -126  2.38  1.089285714
20  -126  2.39  1.089047619
21  -126  2.395  1.089047619
22  -126  2.4  1.089047619
23  -126  2.4  1.089047619
24  -126  2.4  1.089285714
25  -126  2.4  1.09
26  -126  2.4  1.091428571
27  -126  2.405  1.093095238
28  -126  2.408333333  1.095
29  -126  2.413333333  1.097380952
30  -126  2.422222222  1.1
31  -126  2.433333333  1.102619048
32  -126  2.445555556  1.105238095
33  -126  2.46  1.107619048
34  -126  2.47  1.11
35  -126  2.48  1.112380952
36  -126  2.49  1.114285714
37  -126  2.495  1.115952381
38  -126  2.5  1.117380952
39  -126  2.505  1.118571429
40  -126  2.51  1.11952381
0  -125  2.35412892  1.094500941
1  -125  2.35498967  1.094685975
2  -125  2.35531866  1.094004867
3  -125  2.356025748  1.093928447
4  -125  2.354974702  1.092734551
5  -125  2.355293481  1.093317206
6  -125  2.355829716  1.097381195
7  -125  2.360004674  1.098045047
8  -125  2.360173202  1.096816298
9  -125  2.36115899  1.097640415
10  -125  2.362095268  1.09598917
11  -125  2.360566966  1.092983566
12  -125  2.362642671  1.093606719
13  -125  2.36072341  1.091370586
14  -125  2.363192262  1.094892064
15  -125  2.363192712  1.094199206
16  -125  2.363163975  1.093333333
17  -125  2.365  1.092380952
18  -125  2.37  1.091428571
19  -125  2.375  1.090714286
20  -125  2.38  1.090238095
21  -125  2.385  1.09
22  -125  2.39  1.09
23  -125  2.39  1.09
24  -125  2.39  1.09047619
25  -125  2.395  1.091428571
26  -125  2.4  1.092619048
27  -125  2.4  1.094047619
28  -125  2.408333333  1.096190476
29  -125  2.415  1.099047619
30  -125  2.425555556  1.101904762
31  -125  2.438333333  1.104285714
32  -125  2.451666667  1.106666667
33  -125  2.46  1.109285714
34  -125  2.47  1.111904762
35  -125  2.48  1.114047619
36  -125  2.49  1.11547619
37  -125  2.5  1.116904762
38  -125  2.51  1.118333333
39  -125  2.52  1.119285714
40  -125  2.53  1.12
0  -124  2.350546798  1.099190557
1  -124  2.350030135  1.099170629
2  -124  2.350143086  1.099145237
3  -124  2.35057251  1.099111704
4  -124  2.35002491  1.099083837
5  -124  2.350136187  1.098011923
6  -124  2.350283106  1.098965257
7  -124  2.350004571  1.098040234
8  -124  2.350157601  1.0979357
9  -124  2.35055347  1.098768855
10  -124  2.35001572  1.0980897
11  -124  2.350513172  1.098569228
12  -124  2.350654463  1.097814064
13  -124  2.350654344  1.098438771
14  -124  2.350654497  1.098203572
15  -124  2.350644717  1.096904762
16  -124  2.351269564  1.09547619
17  -124  2.355  1.094047619
18  -124  2.36  1.092619048
19  -124  2.37  1.091428571
20  -124  2.38  1.09047619
21  -124  2.385  1.09
22  -124  2.39  1.09
23  -124  2.39  1.09
24  -124  2.39  1.090714286
25  -124  2.395  1.092142857
26  -124  2.4  1.093571429
27  -124  2.405  1.095
28  -124  2.409444444  1.097142857
29  -124  2.418333333  1.1
30  -124  2.431111111  1.102857143
31  -124  2.445  1.105
32  -124  2.458888889  1.107142857
33  -124  2.47  1.11
34  -124  2.48  1.112857143
35  -124  2.49  1.115
36  -124  2.5  1.116428571
37  -124  2.51  1.117857143
38  -124  2.52  1.119285714
39  -124  2.53  1.12
40  -124  2.54  1.12047619
0  -123  2.355922587  1.099894516
1  -123  2.356670863  1.099870188
2  -123  2.356915386  1.099837333
3  -123  2.35478367  1.099790309
4  -123  2.355657407  1.099759201
5  -123  2.356003784  1.099701518
6  -123  2.351336246  1.099583652
7  -123  2.35  1.099488504
8  -123  2.35  1.099423943
9  -123  2.35  1.099286835
10  -123  2.35  1.099105197
11  -123  2.35  1.09899442
12  -123  2.35  1.09894127
13  -123  2.35  1.098899125
14  -123  2.35  1.098608941
15  -123  2.35  1.097857143
16  -123  2.35  1.096428571
17  -123  2.36  1.095
18  -123  2.37  1.093571429
19  -123  2.375  1.092142857
20  -123  2.38  1.090714286
21  -123  2.385  1.09
22  -123  2.39  1.09
23  -123  2.39  1.09
24  -123  2.39  1.090714286
25  -123  2.395  1.092142857
26  -123  2.4  1.093571429
27  -123  2.405  1.095
28  -123  2.41  1.097142857
