Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
1.50 -316.60  286991.79 3085797.14 2.41 1 1
1.50 -317.10  286991.79 3085797.14 2.42 1 1
1.50 -317.60  286991.79 3085797.14 2.00 1 1
1.50 -318.10  286991.79 3085797.14 1.32 1 1
1.50 -318.60  286991.79 3085797.14 0.85 1 1
1.50 -319.10  286991.79 3085797.14 0.75 1 1
1.50 -319.60  286991.79 3085797.14 0.91 1 1
1.50 -319.93  286991.79 3085797.14 1.36 1 1
1.50 -320.25  286991.79 3085797.14 1.77 1 1
2 -260.80  286992.08 3085796.73 4.14 1 1
2 -261.26  286992.08 3085796.73 4.14 1 1
2 -261.72  286992.08 3085796.73 4.16 1 1
2 -262.19  286992.08 3085796.73 4.18 1 1
2 -262.65  286992.08 3085796.73 4.21 1 1
2 -263.13  286992.08 3085796.73 4.22 1 1
2 -263.61  286992.08 3085796.73 4.19 1 1
2 -263.95  286992.08 3085796.73 4.12 1 1
2 -264.29  286992.08 3085796.73 3.99 1 1
2 -264.79  286992.08 3085796.73 3.72 1 1
2 -265.29  286992.08 3085796.73 3.24 1 1
2 -265.79  286992.08 3085796.73 2.68 1 1
2 -266.29  286992.08 3085796.73 2.30 1 1
2 -266.79  286992.08 3085796.73 2.14 1 1
2 -267.29  286992.08 3085796.73 2.08 1 1
2 -267.79  286992.08 3085796.73 2.08 1 1
2 -268.29  286992.08 3085796.73 2.11 1 1
2 -268.79  286992.08 3085796.73 2.36 1 1
