Xpr(m)   Z(m)   X(m)  Y(m) V  Vx/zP  QP  
0 -271.53  286959.36 3085535.42 2.41 1 1
0 -272.03  286959.36 3085535.42 2.32 1 1
0 -272.53  286959.36 3085535.42 2.29 1 1
0 -273.03  286959.36 3085535.42 2.33 1 1
0 -273.53  286959.36 3085535.42 2.42 1 1
0 -274.03  286959.36 3085535.42 2.58 1 1
0 -274.53  286959.36 3085535.42 2.81 1 1
0 -275.03  286959.36 3085535.42 3.11 1 1
0 -275.53  286959.36 3085535.42 3.46 1 1
0 -276.03  286959.36 3085535.42 3.79 1 1
0 -276.53  286959.36 3085535.42 4.02 1 1
0 -277.03  286959.36 3085535.42 4.09 1 1
0 -277.53  286959.36 3085535.42 4.01 1 1
0 -278.03  286959.36 3085535.42 3.87 1 1
0 -278.53  286959.36 3085535.42 3.73 1 1
0 -279.03  286959.36 3085535.42 3.62 1 1
0 -279.53  286959.36 3085535.42 3.55 1 1
0 -280.03  286959.36 3085535.42 3.49 1 1
0 -280.53  286959.36 3085535.42 3.44 1 1
0 -281.03  286959.36 3085535.42 3.40 1 1
0 -281.53  286959.36 3085535.42 3.38 1 1
0 -282.03  286959.36 3085535.42 3.39 1 1
0 -282.53  286959.36 3085535.42 3.37 1 1
0 -283.03  286959.36 3085535.42 3.30 1 1
0 -283.53  286959.36 3085535.42 3.14 1 1
0 -284.03  286959.36 3085535.42 2.93 1 1
0 -284.53  286959.36 3085535.42 2.71 1 1
0 -285.03  286959.36 3085535.42 2.53 1 1
0 -285.53  286959.36 3085535.42 2.40 1 1
0 -286.03  286959.36 3085535.42 2.32 1 1
0 -286.53  286959.36 3085535.42 2.27 1 1
0 -287.03  286959.36 3085535.42 2.28 1 1
0 -287.53  286959.36 3085535.42 2.34 1 1
0 -288.03  286959.36 3085535.42 2.45 1 1
0 -288.53  286959.36 3085535.42 2.58 1 1
0 -289.03  286959.36 3085535.42 2.67 1 1
0 -289.53  286959.36 3085535.42 2.66 1 1
0 -290.03  286959.36 3085535.42 2.58 1 1
0 -290.53  286959.36 3085535.42 2.44 1 1
0 -291.03  286959.36 3085535.42 2.28 1 1
0 -291.53  286959.36 3085535.42 2.14 1 1
0 -292.03  286959.36 3085535.42 2.02 1 1
0 -292.53  286959.36 3085535.42 1.94 1 1
0 -293.03  286959.36 3085535.42 1.90 1 1
0 -293.53  286959.36 3085535.42 1.91 1 1
0 -294.03  286959.36 3085535.42 1.95 1 1
0 -294.53  286959.36 3085535.42 2.02 1 1
0 -295.03  286959.36 3085535.42 2.12 1 1
0 -295.53  286959.36 3085535.42 2.25 1 1
0 -296.03  286959.36 3085535.42 2.39 1 1
0 -296.53  286959.36 3085535.42 2.57 1 1
0 -297.03  286959.36 3085535.42 2.79 1 1
0 -297.53  286959.36 3085535.42 2.98 1 1
0 -298.03  286959.36 3085535.42 3.04 1 1
0 -298.53  286959.36 3085535.42 2.96 1 1
0 -299.03  286959.36 3085535.42 2.79 1 1
0 -299.53  286959.36 3085535.42 2.56 1 1
0 -300.03  286959.36 3085535.42 2.35 1 1
0 -300.53  286959.36 3085535.42 2.19 1 1
0 -301.03  286959.36 3085535.42 2.08 1 1
0 -301.53  286959.36 3085535.42 2.04 1 1
0 -302.03  286959.36 3085535.42 2.03 1 1
0 -302.53  286959.36 3085535.42 2.07 1 1
0 -303.03  286959.36 3085535.42 2.13 1 1
0 -303.53  286959.36 3085535.42 2.21 1 1
0 -304.03  286959.36 3085535.42 2.32 1 1
0 -304.53  286959.36 3085535.42 2.42 1 1
0 -305.03  286959.36 3085535.42 2.49 1 1
0 -305.53  286959.36 3085535.42 2.52 1 1
0 -306.03  286959.36 3085535.42 2.53 1 1
0 -306.53  286959.36 3085535.42 2.55 1 1
0 -307.03  286959.36 3085535.42 2.61 1 1
0 -307.53  286959.36 3085535.42 2.72 1 1
0 -308.03  286959.36 3085535.42 2.84 1 1
0 -308.53  286959.36 3085535.42 2.94 1 1
0 -309.03  286959.36 3085535.42 2.96 1 1
0 -309.53  286959.36 3085535.42 2.91 1 1
0 -310.03  286959.36 3085535.42 2.83 1 1
0 -310.53  286959.36 3085535.42 2.71 1 1
0 -311.03  286959.36 3085535.42 2.57 1 1
0 -311.53  286959.36 3085535.42 2.41 1 1
0 -312.03  286959.36 3085535.42 2.25 1 1
0 -312.53  286959.36 3085535.42 2.10 1 1
0 -313.03  286959.36 3085535.42 1.91 1 1
0 -313.52  286959.36 3085535.42 1.67 1 1
0 -314.03  286959.36 3085535.42 1.42 1 1
0 -314.53  286959.36 3085535.42 1.20 1 1
0 -315.03  286959.36 3085535.42 1.03 1 1
0 -315.52  286959.36 3085535.42 0.92 1 1
0 -316.02  286959.36 3085535.42 0.85 1 1
0 -316.53  286959.36 3085535.42 0.80 1 1
0 -317.03  286959.36 3085535.42 0.75 1 1
0 -317.52  286959.36 3085535.42 0.70 1 1
0 -318.02  286959.36 3085535.42 0.69 1 1
0 -318.41  286959.36 3085535.42 0.68 1 1
0 -318.81  286959.36 3085535.42 0.68 1 1
